Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
167,8e-09,1e-07,0.007,4,0.000872744310323201,1.5225130224591046e-12,0.9452309985096871,0.93
168,8e-09,1e-07,0.008,4,0.000872744310323201,1.3088946132494657e-12,0.9452309985096871,0.9333333333333333

1,1e-08,6e-08,0.002,4,0.0003927349396454404,2.6118728418293626e-12,0.9497019374068555,0.9333333333333333
2,1e-08,6e-08,0.003,4,0.0003927349396454404,1.6101055564294743e-12,0.9474664679582713,0.9333333333333333
3,1e-08,6e-08,0.004,4,0.0003927349396454404,1.163754781121819e-12,0.9470938897168405,0.95
4,1e-08,6e-08,0.005,4,0.0003927349396454404,9.111635440480267e-13,0.9456035767511177,0.93
5,1e-08,6e-08,0.006,4,0.0003927349396454404,7.486665808689019e-13,0.9504470938897168,0.94
6,1e-08,6e-08,0.007,4,0.0003927349396454404,6.353569778742966e-13,0.9474664679582713,0.9266666666666666
7,1e-08,6e-08,0.008,4,0.0003927349396454404,5.518372144858124e-13,0.9459761549925484,0.9233333333333333
8,1e-08,7e-08,0.002,4,0.0005345558900729607,3.899095326269109e-12,0.9485842026825634,0.9333333333333333
9,1e-08,7e-08,0.003,4,0.0005345558900729607,2.3175971651185413e-12,0.9504470938897168,0.94
10,1e-08,7e-08,0.004,4,0.0005345558900729607,1.6488236712741016e-12,0.9511922503725783,0.9333333333333333
11,1e-08,7e-08,0.005,4,0.0005345558900729607,1.2795829797136285e-12,0.9508196721311475,0.9466666666666667
12,1e-08,7e-08,0.006,4,0.0005345558900729607,1.0454605636798633e-12,0.9493293591654247,0.9433333333333334
13,1e-08,7e-08,0.007,4,0.0005345558900729607,8.837608341787356e-13,0.9497019374068555,0.94
14,1e-08,7e-08,0.008,4,0.0005345558900729607,7.653806251562648e-13,0.9482116244411326,0.94
15,1e-08,7.5e-08,0.002,4,0.0006136483431960006,4.731361741083049e-12,0.948956780923994,0.9433333333333334
16,1e-08,7.5e-08,0.003,4,0.0006136483431960006,2.748685915584773e-12,0.9493293591654247,0.93
17,1e-08,7.5e-08,0.004,4,0.0006136483431960006,1.9369905590018267e-12,0.9504470938897168,0.94
18,1e-08,7.5e-08,0.005,4,0.0006136483431960006,1.495395650395442e-12,0.9478390461997019,0.9266666666666666
19,1e-08,7.5e-08,0.006,4,0.0006136483431960006,1.2177688362407313e-12,0.9470938897168405,0.93
