Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
171,9.999999999999999e-09,5.4999999999999996e-08,0.001,4,0.0011071170803745869,-8.89770946677341e-09,0.10022354694485842,0.1
172,9.999999999999999e-09,5.75e-08,0.001,4,0.0012100515196656128,-4.959311985241572e-09,0.10022354694485842,0.1
173,9.999999999999999e-09,6e-08,0.001,4,0.0013175608229251284,-3.5718001464806952e-09,0.10022354694485842,0.1
174,9.999999999999999e-09,6.25e-08,0.001,4,0.001429644990153134,-2.8645859089321554e-09,0.10022354694485842,0.1
175,9.999999999999999e-09,6.5e-08,0.001,4,0.00154630402134963,-2.436710218778182e-09,0.10022354694485842,0.1
176,9.999999999999999e-09,6.75e-08,0.001,4,0.001667537916514616,-2.1505184627934997e-09,0.10022354694485842,0.1
177,9.999999999999999e-09,6.999999999999999e-08,0.001,4,0.0017933466756480912,-1.946008094716173e-09,0.10022354694485842,0.1
178,9.999999999999999e-09,7.25e-08,0.001,4,0.0019237302987500573,-1.792843549212474e-09,0.10022354694485842,0.1
179,9.999999999999999e-09,7.5e-08,0.001,4,0.002058688785820513,-1.6740398137892947e-09,0.10022354694485842,0.1
180,9.999999999999999e-09,7.75e-08,0.001,4,0.002198222136859459,-1.5793472730659615e-09,0.10022354694485842,0.1
181,9.999999999999999e-09,8e-08,0.001,4,0.002342330351866895,-1.5022151320821166e-09,0.10022354694485842,0.1
182,9.999999999999999e-09,8.25e-08,0.001,4,0.0024910134308428217,-1.4382616822019533e-09,0.10022354694485842,0.1
183,9.999999999999999e-09,8.500000000000001e-08,0.001,4,0.0026442713737872374,-1.3844456917956633e-09,0.10022354694485842,0.1
184,9.999999999999999e-09,8.75e-08,0.001,4,0.002802104180700143,-1.3385906296212478e-09,0.10022354694485842,0.1
185,9.999999999999999e-09,9e-08,0.001,4,0.002964511851581539,-1.299098060460444e-09,0.10022354694485842,0.1
186,9.999999999999999e-09,9.25e-08,0.001,4,0.0031314943864314258,-1.2647679184649563e-09,0.10022354694485842,0.1
187,9.999999999999999e-09,9.499999999999999e-08,0.001,4,0.0033030517852498014,-1.234681883713919e-09,0.10022354694485842,0.1
188,9.999999999999999e-09,9.749999999999999e-08,0.001,4,0.0034791840480366673,-1.2081254447333314e-09,0.10022354694485842,0.1
189,9.999999999999999e-09,1e-07,0.001,4,0.003659891174792023,-1.1845344616079718e-09,0.10022354694485842,0.1
190,1.0999999999999998e-08,5e-08,0.001,4,0.0010064700730678061,-1.339168043549638e-07,0.10022354694485842,0.1
191,1.0999999999999998e-08,5.25e-08,0.001,4,0.0011096332555572566,-8.713257524092746e-09,0.10022354694485842,0.1
192,1.0999999999999998e-08,5.4999999999999996e-08,0.001,4,0.0012178287884120455,-4.8129833239908155e-09,0.10022354694485842,0.1
193,1.0999999999999998e-08,5.75e-08,0.001,4,0.001331056671632174,-3.461286900656749e-09,0.10022354694485842,0.1
194,1.0999999999999998e-08,6e-08,0.001,4,0.001449316905217641,-2.7768600707783178e-09,0.10022354694485842,0.1
195,1.0999999999999998e-08,6.25e-08,0.001,4,0.0015726094891684473,-2.36431723313844e-09,0.10022354694485842,0.1
196,1.0999999999999998e-08,6.5e-08,0.001,4,0.0017009344234845927,-2.089072816884802e-09,0.10022354694485842,0.1
197,1.0999999999999998e-08,6.75e-08,0.001,4,0.0018342917081660773,-1.8927526907327032e-09,0.10022354694485842,0.1
198,1.0999999999999998e-08,6.999999999999999e-08,0.001,4,0.0019726813432129,-1.7459417411981504e-09,0.10022354694485842,0.1
199,1.0999999999999998e-08,7.25e-08,0.001,4,0.0021161033286250627,-1.632209358521448e-09,0.10022354694485842,0.1
200,1.0999999999999998e-08,7.5e-08,0.001,4,0.002264557664402564,-1.5416583605022127e-09,0.10022354694485842,0.1
201,1.0999999999999998e-08,7.75e-08,0.001,4,0.002418044350545405,-1.4679722464344948e-09,0.10022354694485842,0.1
202,1.0999999999999998e-08,8e-08,0.001,4,0.0025765633870535845,-1.4069309751355577e-09,0.10022354694485842,0.1
203,1.0999999999999998e-08,8.25e-08,0.001,4,0.002740114773927103,-1.3556084168109543e-09,0.10022354694485842,0.1
204,1.0999999999999998e-08,8.500000000000001e-08,0.001,4,0.0029086985111659606,-1.311912199277248e-09,0.10022354694485842,0.1
205,1.0999999999999998e-08,8.75e-08,0.001,4,0.0030823145987701568,-1.2743068451051217e-09,0.10022354694485842,0.1
206,1.0999999999999998e-08,9e-08,0.001,4,0.003260963036739692,-1.2416403294250115e-09,0.10022354694485842,0.1
207,1.0999999999999998e-08,9.25e-08,0.001,4,0.0034446438250745675,-1.213031632569551e-09,0.10022354694485842,0.1
208,1.0999999999999998e-08,9.499999999999999e-08,0.001,4,0.00363335696377478,-1.1877956506396129e-09,0.10022354694485842,0.1
209,1.0999999999999998e-08,9.749999999999999e-08,0.001,4,0.003827102452840333,-1.1653917460122415e-09,0.10022354694485842,0.1
